asin,count,star
B00387FEJO,6,3.5
B00387FXS6,6,4
B00389SY1C,5,3.8
B00389XJ44,5,5
B0038A44CO,20,3.55
B0038A46KO,11,3.727272727272727
B0038A4L90,9,4.666666666666667
B0038A7PNY,21,4.380952380952381
B0038A890C,11,4.363636363636363
B0038A8RDG,9,4.222222222222222
B0038AAU5O,9,4
B0038AF856,6,4.666666666666667
B0038AJISO,5,4.8
B0038B8HUI,8,4.25
B0038B8QOU,6,4.666666666666667
B0038BRQUU,26,4.153846153846154
B0038BRR6I,5,4.2
B0038BRUJ2,18,3.6666666666666665
B0038CMIQQ,5,4.4
B0038FDRAO,11,4.454545454545454
B0038H9GLQ,7,3.5714285714285716
B0038J5YHE,9,4.444444444444445
B0038J5ZYG,9,4.777777777777778
B0038J609K,10,4.8
B0038JD9SU,5,4
B0038JMOJK,12,4.75
B0038JQYB4,10,3.2
B0038LCZ6U,5,3.8
B0038LEZHW,5,5
B0038LRAWY,7,3.2857142857142856
B0038LSC94,8,4
B0038M1XSA,8,4.75
B0038M1XXU,5,4.6
B0038MIDN8,5,3.4
B0038MJGG6,5,4.4
B0038MJQYI,8,4.875
B0038NQKE6,5,4.8
B0038NWUKO,5,4.2
B0038OLV08,15,4.2
B0038ORT4A,5,4
B0038ORU08,13,4.384615384615385
B0038OTRUY,8,4
B0038OTSRG,5,3.8
B0038OTXA8,5,3.8
B0038P22QE,7,3.857142857142857
B0038PY870,5,3
B0038Q5R2Y,5,3.6
B0038Q9G5S,19,4.157894736842105
B0038QHONO,6,3.1666666666666665
B0038QNT6A,7,3.5714285714285716
B0038QT4R8,10,3.5
B0038QWK7O,5,4.8
B0038W0458,6,4.833333333333333
B0038Y6SQU,9,3.5555555555555554
B0038YX76Y,6,4.833333333333333
B0038Z2HU0,6,3.3333333333333335
B0038ZNSE4,5,3.8
B00390LGXI,7,4.285714285714286
B00391VBPA,6,3.6666666666666665
B0039223FG,14,3.5
B003929RZK,9,4.333333333333333
B00394DM2C,15,4.066666666666666
B00394DPCO,13,4.461538461538462
B00394DPOM,7,3.857142857142857
B00394ELVI,5,4.6
B00394EQW2,5,4.4
B003961TYI,5,3.6
B0039669TS,9,4.888888888888889
B003969C9W,10,4.4
B0039824PO,8,4.625
B003994YDS,6,3
B0039AY7HK,5,4.6
B0039DHUAI,5,4.8
B0039JYTLU,21,4.571428571428571
B0039KYHHK,7,3.4285714285714284
B0039MWQ80,12,4.75
B0039N0JKQ,7,4.571428571428571
B0039NN7HI,28,4.142857142857143
B0039NN7S2,10,4.4
B0039NN9GC,18,4.444444444444445
B0039P1A1Q,7,4.285714285714286
B0039Q7QKE,5,4.6
B0039S6ICO,13,4.769230769230769
B0039UGU8E,7,3.5714285714285716
B0039UTA9K,7,4
B0039UTASQ,5,4.4
B0039UTNHY,5,3.8
B0039UTPX6,6,4.666666666666667
B0039V8KFY,11,3.909090909090909
B0039VTWHE,7,4.285714285714286
B0039WVWXA,6,3.8333333333333335
B0039X40KG,10,4.7
B0039YLSPA,9,4.555555555555555
B0039YOHI0,8,4.625
B0039YOI16,5,4
B0039YOZDC,12,4.583333333333333
B0039YP5W2,5,4.2
B0039YPEMS,5,2.8
B0039Z0Y40,17,4.411764705882353
B0039Z9748,5,4.6
B0039ZJQ7Q,6,4.833333333333333
B0039ZOMJS,10,4.5
B003A0GJX4,22,4.7272727272727275
B003A6KHE0,7,4
B003A8IQHI,5,4.6
B003A8TH3K,9,4.333333333333333
B003A8UNZQ,7,4.571428571428571
B003AA86DK,14,4
B003AHE1UU,11,4.454545454545454
B003AHQ8FG,9,4.333333333333333
B003AIKE3W,11,4.7272727272727275
B003AJ3J5Q,5,5
B003AKHPWI,8,4.625
B003AKYKQW,7,4.428571428571429
B003AKYROW,6,4.5
B003ALLENS,8,4.75
B003AM7TCW,8,3.25
B003AM7UM6,5,3.8
B003ANYYG0,5,3.6
B003AO4MXE,23,3.782608695652174
B003AO4OP0,5,4.8
B003APLQFA,5,4.8
B003APZTQW,6,4.333333333333333
B003AQK9YS,8,4
B003AQRL4O,7,4.428571428571429
B003AQYK2U,11,4.090909090909091
B003ARP0DC,7,4.571428571428571
B003ASURJS,5,4
B003ATJYAK,8,4.625
B003ATVS6I,5,3.2
B003AU5VZ6,55,4.236363636363636
B003AU5WBE,69,4.27536231884058
B003AU9GJS,8,3.875
B003AVLX1G,8,4.5
B003AW4VEG,6,4.5
B003AWAR8U,30,3.6333333333333333
B003AWDC1O,5,5
B003AXUXFQ,7,4.714285714285714
B003AXUZMW,5,4.2
B003AYVSDQ,6,4
B003B002M2,19,4.684210526315789
B003B002O0,7,4.285714285714286
B003B0030I,5,4
B003B164ZA,6,4.333333333333333
B003B2GE2W,5,4
B003B2LZCQ,11,3.8181818181818183
B003B2QJFO,5,4.6
B003B2SVGE,11,3.8181818181818183
B003B2XXLM,41,4.463414634146342
B003B2XZTM,11,4.090909090909091
B003B3OU40,22,4.636363636363637
B003B3OUE0,8,4
B003B3P33C,6,4.333333333333333
B003B4GAU6,11,4.636363636363637
B003B4IWWK,20,4.35
B003B4SZJ0,5,4.8
B003B651SQ,6,4.5
B003B7FXD8,11,4.454545454545454
B003BE6W0E,8,4
B003BEER7Y,12,4.333333333333333
B003BFLBCW,5,3.8
B003BFYFSY,13,3.8461538461538463
B003BG9Z8I,8,4.25
B003BH2NUY,6,5
B003BH8COU,6,3.8333333333333335
B003BKPO2K,8,5
B003BLOZWY,5,4.6
B003BLP0HI,14,4.857142857142857
B003BLPSM0,53,4.6415094339622645
B003BNZ3DW,38,4.394736842105263
B003BNZ3KU,17,4.235294117647059
B003BNZ49K,10,4.1
B003BNZ4QS,29,4.344827586206897
B003BNZ594,5,4.2
B003BNZ5PS,10,3.9
B003BO479M,12,4.5
B003BOBF0G,17,4.411764705882353
B003BPWJXW,13,4.230769230769231
B003BQAOTC,6,4
B003BQBCNO,7,5
B003BQC9AY,6,4
B003BS2WKO,38,4.447368421052632
B003BSL1PQ,46,4.630434782608695
B003BSL318,12,4.75
B003BSMIL2,20,4.5
B003BSMK5G,24,4.75
B003BSMM1I,21,4.0476190476190474
B003BU3UXA,10,4.7
B003BU3W9C,6,4.833333333333333
B003BVJ3M6,26,4
B003BVJ3V2,5,4.8
B003BWA4X2,14,4.642857142857143
B003BWAQ30,6,4.5
B003BXN5KA,5,3.6
B003BYEZPS,5,4.6
B003BYRZ9Q,5,4.6
B003BZ49US,10,4
B003C1P270,9,4.888888888888889
B003C1QRWY,6,4
B003C1WQH4,7,4.714285714285714
B003C20NJG,13,3.6153846153846154
B003C22WLI,5,4.2
B003C33PFE,5,3.4
B003C4AX30,5,3.4
B003C5VO5A,5,3.4
B003C7CJPC,17,4.529411764705882
B003C7GFWU,38,4.2894736842105265
B003C7GL06,13,4.769230769230769
B003C7ICVC,26,4.346153846153846
B003C7MH7W,10,3.4
B003C7U1ZW,6,4.333333333333333
B003CBMXJ0,7,5
B003CFAQV8,5,3.8
B003CFB9Z0,8,4
B003CG1878,5,5
B003CH96AI,6,5
B003CI9P7Q,7,4
B003CIPO4O,19,3.736842105263158
B003CIPONU,16,4.375
B003CIPPP2,65,4.061538461538461
B003CJJYJO,11,4.545454545454546
B003CJNFCQ,7,5
B003CK2HC4,5,3.8
B003CKMTNG,5,4
B003CKMTWW,17,4.352941176470588
B003CL3JQG,6,4.833333333333333
B003CLUKZY,5,4.4
B003CM7RQ8,5,4.6
B003CMOKFO,6,4.333333333333333
B003CMVQW4,58,4.517241379310345
B003CMY6A8,5,4.6
B003CN6484,7,4.428571428571429
B003CNRNES,13,4.3076923076923075
B003CNUSCW,8,4.625
B003CO205E,5,4
B003COMRTI,7,3.5714285714285716
B003COZITY,6,3.8333333333333335
B003CQA3WO,16,4.5625
B003CQME7Q,10,4.2
B003CQMJBM,14,4.214285714285714
B003CQTF1Y,12,4.416666666666667
B003CT4WT6,5,4.8
B003CTEMGO,8,4.75
B003CTLJV0,7,4.285714285714286
B003CTLKT6,12,4.583333333333333
B003CYKT6G,6,3.3333333333333335
B003D03V50,7,4.285714285714286
B003D0CS7C,9,4.555555555555555
B003D0M2LY,13,4.538461538461538
B003D3M81K,5,4.6
B003D3NX5K,19,4.631578947368421
B003D3OBRE,23,4.869565217391305
B003D4BQS0,7,4.857142857142857
B003D5W3A4,11,4.181818181818182
B003D7DAF4,21,4.190476190476191
B003D8FX62,7,3.857142857142857
B003D9YG4G,5,4.6
B003DA5YN2,14,3.9285714285714284
B003DASRTK,8,4.5
B003DBED9M,8,4.25
B003DBF0M6,40,4.525
B003DC8UBI,13,4.076923076923077
B003DCWHSA,30,4.666666666666667
B003DDI5V2,13,4.846153846153846
B003DGJ9PU,6,4.833333333333333
B003DHCRTO,7,4
B003DHSE6O,68,4.411764705882353
B003DIFBA0,7,4.857142857142857
B003DIHAA4,10,3.9
B003DIHAK4,5,4.2
B003DIHAWC,9,4.222222222222222
B003DIHB1W,7,4
B003DIHB6M,7,4.142857142857143
B003DIHBEY,14,3.5714285714285716
B003DIHBFI,16,3.4375
B003DIHD6U,8,4.5
B003DIP9BQ,13,4.153846153846154
B003DIP9IE,5,3.6
B003DIP9O8,14,4.285714285714286
B003DIP9QQ,5,4.8
B003DIPA1U,5,4
B003DIPA2Y,6,4.333333333333333
B003DIPA60,5,4.6
B003DIPA7Y,10,4.9
B003DIPA9C,8,4.5
B003DIPAAG,6,3.6666666666666665
B003DIPAN8,6,4.833333333333333
B003DIPBFU,5,2.8
B003DIPCC2,5,3.6
B003DKTNKC,5,4.4
B003DLBPOS,5,4.2
B003DNR2HK,137,4.598540145985401
B003DNR3EW,84,4.559523809523809
B003DNR4XC,102,4.588235294117647
B003DNSWQA,5,4.8
B003DPP090,5,4.2
B003DQBNJK,5,4.4
B003DQNTCO,8,4
B003DQPBUM,5,3.4
B003DQYKKE,5,3.6
B003DSG4E2,38,4.631578947368421
B003DSHE32,6,4.666666666666667
B003DTLU7W,26,4.153846153846154
B003DTMPIA,14,4.571428571428571
B003DVH1HI,6,4.166666666666667
B003DVPXLE,7,4.428571428571429
B003DWWAR8,6,4.166666666666667
B003DXI7KQ,9,4.555555555555555
B003DXIQ7U,7,4
B003DZ0BIU,19,3.9473684210526314
B003DZ11ZC,7,4.714285714285714
B003DZ15VW,8,3.25
B003DZ15Y4,6,4.666666666666667
B003DZ16NY,6,4.833333333333333
B003DZ1R0Q,7,4.571428571428571
B003DZ1RJ2,11,4.090909090909091
B003DZ1SOG,9,4.333333333333333
B003DZ1TB8,10,4.7
B003DZ7VOW,8,4.5
B003DZ7VVK,8,4.25
B003DZ7VZG,5,4.4
B003DZDYG6,8,4.375
B003DZDYMU,25,4.24
B003DZTL9A,30,3.8333333333333335
B003E2ZGX2,8,4.625
B003E3PXZM,5,2.4
B003E3ZU3W,11,4.090909090909091
B003E5V3T0,6,3.1666666666666665
B003E6M578,18,3.8333333333333335
B003E6YEJU,5,4.8
B003E7EPWA,23,4.130434782608695
B003E7EQ8S,16,3.5625
B003E95TPA,16,4.4375
B003EAC7LI,6,3.8333333333333335
B003EAHF9W,22,4.2727272727272725
B003EBV7XG,18,4.222222222222222
B003EE9O4W,8,4.375
B003EE9P14,5,4
B003EEH7NM,6,4.333333333333333
B003EEMHTG,32,4.8125
B003EFI0S2,8,4
B003EGDP40,14,4.642857142857143
B003EGF06Q,13,4.846153846153846
B003EGYYX6,6,4.166666666666667
B003EH2PXQ,6,4.833333333333333
B003EHEA4S,8,4.125
B003EHIG6Q,15,4.2
B003EIEJV6,9,4.555555555555555
B003EIKT4C,5,3.8
B003EIKTTW,19,3.8947368421052633
B003EIKUO6,7,3.7142857142857144
B003EIMFO4,5,5
B003EIRFI0,9,4
B003EK8XLG,5,3.2
B003EKIQDG,8,4.75
B003EKIS4S,21,4.0476190476190474
B003EKIT0G,7,3.857142857142857
B003EKIU3W,15,4.2
B003EKJKPY,10,4.4
B003EKNMAI,27,4.407407407407407
B003EKNNDO,8,3.625
B003ELFF66,10,4.5
B003ELFF7A,15,4.6
B003ELG66Y,7,4.142857142857143
B003ELHFLY,6,4.5
B003ELOYEA,8,4.625
B003ELOYWW,6,4.666666666666667
B003ELOZSU,13,4.3076923076923075
B003ELPJI0,6,4.666666666666667
B003ELPY30,6,3.6666666666666665
B003ELQ8EY,8,5
B003ELQ95W,11,4.545454545454546
B003EM7MP2,5,2.6
B003ENG02M,7,4.857142857142857
B003ENHX5U,5,4.4
B003ENIUW0,5,2.6
B003EOAO1Y,5,4.6
B003EQ0I86,29,4.103448275862069
B003EQQGOQ,7,4.857142857142857
B003ES51A4,8,4.375
B003ESE4TI,22,3.8181818181818183
B003ESE63C,7,3.7142857142857144
B003EST4MK,6,4.166666666666667
B003EUXN0W,5,4.6
B003EYU7NY,12,4.25
B003EYV5Y4,5,4.2
B003EYVRUG,5,4
B003EZSEU6,5,3.8
B003EZSF3C,5,4.4
B003EZW8HQ,5,4.4
B003F06XQW,6,4.333333333333333
B003F1WTXM,26,4.153846153846154
B003F24ACO,14,4.142857142857143
B003F24AV0,13,4.230769230769231
B003F2SY58,17,4.705882352941177
B003F2VCY8,5,4.4
B003F4Y6Q2,5,4.2
B003F5I5B8,19,4
B003F7F1TK,5,5
B003F84NTI,5,4.8
B003F8BKGW,5,5
B003FDDJ1G,6,4.5
B003FGGBKY,8,4.25
B003FGM6GW,6,4
B003FGWQRG,12,3.3333333333333335
B003FHPCS0,7,2.857142857142857
B003FILEWW,7,4.571428571428571
B003FJACI8,9,4.555555555555555
B003FJUNK0,6,4.333333333333333
B003FKTC7Y,5,4.4
B003FKXW2K,8,4.75
B003FLX8DM,6,5
B003FNCTFS,7,4.428571428571429
B003FO2WFO,5,4.2
B003FO949G,7,4.714285714285714
B003FOBLBA,7,4.142857142857143
B003FP54HQ,12,4.583333333333333
B003FQEKM0,6,3.8333333333333335
B003FSPWAC,22,3.8181818181818183
B003FSSP8I,9,4.777777777777778
B003FSTO7E,6,3.3333333333333335
B003FSTPUA,6,5
B003FSTQCW,15,4.2
B003FSTQV8,21,4.380952380952381
B003FSTRIU,9,4.666666666666667
B003FSYGZY,7,4.285714285714286
B003FVYAQ6,5,4
B003FXXR0Y,5,5
B003FZA7NM,9,4.666666666666667
B003FZA81S,10,4.2
B003FZA8O0,8,3.375
B003FZA980,5,5
B003FZA9OE,11,3.8181818181818183
B003G0Q2V2,15,4.8
B003G12KU8,13,4.3076923076923075
B003G1OI1C,5,4.8
B003G3CVBO,5,5
B003G3DM58,9,3.888888888888889
B003G4IM4S,69,4.434782608695652
B003G53VSO,7,4.857142857142857
B003G5CKCW,6,4
B003G5L0DM,24,3.625
B003G5Q9OC,19,4.526315789473684
B003G6QFEK,30,4.133333333333334
B003G6RCOC,8,4.875
B003G6RRME,9,4.111111111111111
B003G7CYKS,5,4.4
B003G7RPQQ,13,4.153846153846154
B003G93KRC,5,5
B003G9F8SQ,6,5
B003GAL6OA,5,4
B003GAMOFA,6,4.333333333333333
B003GAMOI2,11,3.272727272727273
B003GD6VEW,7,3.857142857142857
B003GDIHJ4,17,4.294117647058823
B003GDJ0FE,8,4.25
B003GISL2M,9,4.222222222222222
B003GISLD6,61,4.39344262295082
B003GISLY0,9,3.888888888888889
B003GNAQR0,5,3.6
B003GQTA9C,26,4.230769230769231
B003GSKXP0,8,3.75
B003GX37SU,7,4.285714285714286
B003GXE82E,6,3.8333333333333335
B003GXE9IC,5,5
B003GXEE1Y,7,3.7142857142857144
B003GXEEW8,21,4.333333333333333
B003GXFT1S,12,4.5
B003GXFTEU,38,4.5
B003GXFTJ0,10,4.1
B003GXFTM2,6,3.8333333333333335
B003GXFTU4,10,4.5
B003GXFTUO,5,4
B003GYKLYC,5,4.4
B003H04Z9M,5,4.2
B003H05TDS,8,4.125
B003H05TEC,20,4.45
B003H075O4,6,5
B003H10NDS,15,4.666666666666667
B003H10OK0,29,3.8620689655172415
B003H10OO6,23,4.130434782608695
B003H10ORI,31,4.290322580645161
B003H10OYQ,34,4.382352941176471
B003H12EGC,12,4.333333333333333
B003H12GCE,13,3.923076923076923
B003H12GCY,26,4.384615384615385
B003H12KE8,8,3.625
B003H12KL6,6,4.5
B003H1441K,6,4.833333333333333
B003H1445G,10,3.9
B003H1JKT6,5,4.4
B003H1PB8A,5,4.6
B003H4Q050,6,4.833333333333333
B003H4QLHC,5,4
B003H6DC9K,16,4
B003H6DCBS,62,3.7096774193548385
B003H9LFV4,8,4.75
B003H9LFW8,5,4.6
B003H9LSDY,6,4
B003HC812M,7,3.7142857142857144
B003HC8RXA,5,4.6
B003HC8RZS,13,5
B003HC8S16,9,4.333333333333333
B003HC8S3E,11,4.636363636363637
B003HC8S4S,11,4.181818181818182
B003HC8S7K,8,4.125
B003HC8S8E,7,4.428571428571429
B003HC8S98,5,3.8
B003HC92IO,6,4.166666666666667
B003HC92JI,11,5
B003HC92KC,5,4
B003HC92L6,5,4.6
B003HC92LQ,14,4.857142857142857
B003HD6KY2,9,4.666666666666667
B003HHE4NW,12,4.5
B003HIBYRK,5,4.2
B003HIXUK4,10,4.9
B003HIXUW2,5,5
B003HKRMCE,11,4.090909090909091
B003HM91YE,8,4.75
B003HP4TO8,11,3.8181818181818183
B003HP6DLK,5,3.6
B003HP8BGK,12,4.583333333333333
B003HP8GZG,10,4
B003HQDUHY,6,4
B003I417ZW,6,3.1666666666666665
B003I7QVVE,6,4
B003I7XU90,14,4.571428571428571
B003I854IO,15,4.066666666666666
B003I8HM2U,5,5
B003IAQS1E,6,4
B003IB9W7A,6,4.5
B003IBEC7U,11,4.454545454545454
B003IBMABA,5,5
B003IBMFXS,20,4.4
B003IBNYRE,6,4.666666666666667
B003IBPJHW,5,4.4
B003IBPR4C,7,3.7142857142857144
B003IBT702,6,4.333333333333333
B003IC18Q2,5,3.6
B003IC1C4K,11,4.363636363636363
B003IC5P5W,7,4.571428571428571
B003IC6KYC,10,4.6
B003IC7LPY,5,4.4
B003IC7V9U,5,3.4
B003IC9IIW,5,3.4
B003ICC280,6,4.166666666666667
B003ICJ61G,17,4.294117647058823
B003ICWJQ0,8,4.25
B003ID11BS,5,4.2
B003ID55PG,9,4
B003ID6UFU,9,3.7777777777777777
B003IDTQZG,6,3.8333333333333335
B003IDX8LO,5,4
B003IEDM9Q,7,3.857142857142857
B003IEGP9K,14,4.928571428571429
B003IEYEFW,30,4.3
B003IFSWZY,5,4.2
B003IFURWA,9,4.777777777777778
B003IFUTDM,26,4.769230769230769
B003IFY686,5,4.8
B003IFYA2I,7,3.857142857142857
B003IG6Q9M,5,4.2
B003IHND88,7,3.4285714285714284
B003IHUAWK,16,4.6875
B003IHVG5K,5,3.8
B003IJ0MSU,10,4.9
B003IJ0O60,12,4.666666666666667
B003IJ2Q70,12,4.5
B003IL7QCS,6,4.333333333333333
B003IL7S8A,7,4.714285714285714
B003IL7XQC,7,3.4285714285714284
B003IL7XT4,8,3.875
B003ILBOLM,5,3.8
B003ILC4I4,5,4
B003ILC8GC,5,4
B003ILC99S,6,4.333333333333333
B003ILFODG,7,4.571428571428571
B003ILG26E,8,4.25
B003ILGJI0,20,4.2
B003ILGLAQ,11,3.727272727272727
B003ILHFUG,7,3.5714285714285716
B003ILIHUI,7,4.428571428571429
B003ILIIX4,7,3.857142857142857
B003ILIJ6U,8,4.125
B003ILIKQO,9,3.2222222222222223
B003ILISNO,9,4
B003ILISQ6,6,3.5
B003ILKAPI,5,4.4
B003ILKDAA,6,4.666666666666667
B003ILKK3U,9,4.222222222222222
B003ILMBFK,14,4.571428571428571
B003ILMUNI,5,4.2
B003ILO41O,35,4.514285714285714
B003ILOGLW,9,4.444444444444445
B003ILQ8QS,6,3.6666666666666665
B003ILR40C,6,4
B003ILZKJY,6,3.8333333333333335
B003IM2K8W,7,4.428571428571429
B003IN28YM,5,4.6
B003IN2FQI,9,4.333333333333333
B003INE1S8,6,4.333333333333333
B003INEH28,5,4.8
B003IPUJU0,5,4.6
B003IQI79E,7,4.857142857142857
B003IUHOQW,20,3.85
B003IUV1PW,5,4
B003IWYN46,24,4.666666666666667
B003IYBGYO,5,5
B003IYYE84,29,3.7241379310344827
B003J35XNY,5,3.4
B003J35Y0Q,6,4.166666666666667
B003J36RTS,21,4.666666666666667
B003J36TNM,5,4.6
B003J36TWS,15,4.733333333333333
B003J38ZPC,6,4.166666666666667
B003J4B7EC,6,4.666666666666667
B003JBIT5U,25,3.8
B003JBJ6KM,9,3.3333333333333335
B003JH8SSM,5,4.2
B003JH8STQ,5,3.4
B003JI99K2,6,4.833333333333333
B003JJ5ARW,7,4.285714285714286
B003JJ5AUE,11,4.363636363636363
B003JJ5BTE,11,4.636363636363637
B003JJ5BXA,12,4.583333333333333
B003JJ5EE6,26,4.884615384615385
B003JJ5ERI,6,4.333333333333333
B003JJ5FN6,16,4.3125
B003JJ5GAI,5,4
B003JJ5IIS,5,4.8
B003JJ72P0,17,4.588235294117647
B003JJ771O,50,3.92
B003JJBSZA,11,3.909090909090909
B003JJK3BA,8,4.125
B003JJRY4E,5,3.2
B003JJVT9U,16,4
B003JKP6P2,25,4.72
B003JKSP78,69,4.405797101449275
B003JL66BE,6,4
B003JM4TC6,6,4.833333333333333
B003JO9IY8,18,4.388888888888889
B003JP1FT8,5,4
B003JPANH8,6,3.1666666666666665
B003JSUAUU,8,4.75
B003JT02MU,8,4.375
B003JTI04M,5,4.8
B003JTI06U,6,4.333333333333333
B003JTNDDK,5,4
B003JUMEFW,12,3.3333333333333335
B003JY80SI,32,4.59375
B003JY8196,9,4.666666666666667
B003JZANUK,11,4.636363636363637
B003JZCJDE,9,4.888888888888889
B003JZCMQS,9,3.5555555555555554
B003JZCQGE,8,4
B003JZCQUU,8,4.5
B003JZPMW4,12,3.5
B003K18J6S,13,3.923076923076923
B003K4TN3S,44,3.8863636363636362
B003K4WU1K,6,4.5
B003K70N8E,6,4.5
B003KG9Z84,5,4.8
B003KG9ZFW,6,5
B003KIW8AO,6,4.666666666666667
B003KJ2BEQ,7,3.2857142857142856
B003KKQ8O4,8,4.625
B003KM1AO0,10,3.9
B003KQ696A,28,4.357142857142857
B003KQJ94O,6,4.666666666666667
B003KR1K40,30,4.466666666666667
B003KTN53C,7,4.857142857142857
B003KV9PNY,5,3.6
B003KW7O0E,5,4.6
B003KWBOK0,7,4.285714285714286
B003KWET3E,6,4.333333333333333
B003KXVUHG,5,3.6
B003KZ08VS,14,4.785714285714286
B003L0XGDO,6,4.333333333333333
B003L1OT1Q,24,4.583333333333333
B003L1QEFA,13,4.153846153846154
B003L2EWGW,6,4.333333333333333
B003L2GVRU,8,4.5
B003L4F7BE,5,5
B003L4YGFM,7,4.714285714285714
B003L6VJLY,14,4.071428571428571
B003L77IT0,12,4.083333333333333
B003L7A8EC,8,3.875
B003L7JMJ4,5,4
B003L9B26S,12,4.666666666666667
B003LD26SM,6,3.6666666666666665
B003LJS4H8,5,3.4
B003LNPB70,5,5
B003LO1WG8,36,4.333333333333333
B003LO1ZF6,18,4.611111111111111
B003LO20BY,7,5
B003LPUNY4,9,4.444444444444445
B003LPUOJS,10,4.6
B003LPUP1U,5,4.4
B003LPUP7Y,16,4.3125
B003LR3HNQ,6,4.333333333333333
B003LUQHA8,17,4.294117647058823
B003LV4OSO,11,4.7272727272727275
B003LVYENE,6,4.833333333333333
B003LVYEPW,5,5
B003LXTWIO,17,4.352941176470588
B003LZG93I,6,3.5
B003LZG9G0,5,4.8
B003LZK7MC,9,3.888888888888889
B003LZLZ7I,5,4.6
B003M2X1VI,5,4.2
B003M51MP2,5,4.4
B003M54OJI,7,4.714285714285714
B003M56JRI,8,4.75
B003M56WUC,6,4
B003M6CIBI,13,3.6923076923076925
B003M6F5UY,9,4.444444444444445
B003M8G97A,10,4
B003M8GBNM,11,4.2727272727272725
B003M8H1D6,10,3.3
B003M8UNU4,5,4.4
B003MAEV28,27,3.5185185185185186
B003MAJL4G,6,4.333333333333333
B003MAJWCW,20,4.25
B003MB2M7I,6,3.8333333333333335
B003MC025G,5,5
B003MDBR04,8,3.125
B003MDBSLC,10,4.2
B003MFV05E,5,3.4
B003MNFLX8,14,4.571428571428571
B003MOIVI4,10,4.8
B003MP9IK8,5,4.4
B003MQMSE0,6,4
B003MRMLKK,28,4.714285714285714
B003MRT9UK,5,4.6
B003MSO2RY,6,3.8333333333333335
B003MTA88K,5,5
B003MTZGFK,11,4.7272727272727275
B003MUAHMG,10,4.6
B003MUC47W,5,4.4
B003MUR8L4,48,3.7708333333333335
B003MVZFK4,5,4.8
B003MWCODE,6,4.333333333333333
B003MXLJVQ,5,2.8
B003MYR658,5,4.4
B003MYUQKA,5,5
B003MYYM6Y,5,4.2
B003MZ00EG,15,3.933333333333333
B003MZ0CLC,5,4.6
B003N0310A,8,4.875
B003N0W0PC,5,3
B003N18GRM,8,3.75
B003N18GU4,9,4.555555555555555
B003N18GWM,5,4.6
B003N23BFI,5,4
B003N2V7EK,5,5
B003N3UQBO,6,4.166666666666667
B003N3ZHKY,5,5
B003N4NBVA,6,4.5
B003N5JN1Q,11,3.727272727272727
B003N63CDU,12,4.166666666666667
B003N63EHE,30,4.333333333333333
B003N63ESI,37,4.378378378378378
B003N63FIM,15,4.2
B003N7MY7O,12,3.9166666666666665
B003N9BS2O,5,4.4
B003N9BT7S,59,3.864406779661017
B003N9BV12,35,4.0285714285714285
B003N9NLYC,11,3.8181818181818183
B003NCMPT6,5,4
B003NCWDGG,10,4.2
B003NDHFJA,5,5
B003NE515O,11,4.545454545454546
B003NJH2JW,6,5
B003NLK8M8,6,4.833333333333333
B003NMQNXU,6,4
B003NSBV3G,6,4.5
B003NSBV86,48,4.395833333333333
B003NSBVG8,7,4.428571428571429
B003NSBVOK,5,3.4
B003NSC2N4,5,4
B003NSXZ94,10,4.6
B003NUQJ04,5,4.6
B003NUYY1K,5,4.4
B003NVKR38,6,4.5
B003NVM9IE,6,3.6666666666666665
B003NX87T2,6,4
B003NX87U6,168,4.398809523809524
B003NX8C2O,41,4.2926829268292686
B003NX8C5Q,10,4.8
B003NYUSPM,20,4.9
B003O1XPUE,5,4.8
B003O271GM,8,4.75
B003O2S00S,5,5
B003O2SAVM,16,4.125
B003O2SGBQ,29,4.068965517241379
B003O2SKOY,11,3.4545454545454546
B003O3AVEU,5,4.8
B003O3CX8M,6,4.5
B003O4AQS0,9,4.777777777777778
B003O68AHC,5,5
B003O68PUY,5,4.4
B003O68Q0S,7,4.142857142857143
B003O69NZ0,6,3.5
B003O6F9RQ,7,3.5714285714285716
B003O8DT58,8,4.625
B003OBA08E,12,4.333333333333333
B003OBC6MM,27,3.5925925925925926
B003OBFRM8,15,4.2
B003OCY0YI,44,4.340909090909091
B003OEP8QU,6,4.5
B003OEV1MK,7,4.714285714285714
B003OEXO8Y,5,5
B003OFM27W,8,4.5
B003OJYFOQ,8,3.375
B003OO2VBA,5,4.8
B003OQ11BE,6,3.8333333333333335
B003OQ4MKQ,5,4.6
B003OQ4NWS,5,4.4
B003OQ8BO4,6,3.3333333333333335
B003OQTPXK,12,4.416666666666667
B003OQTPY4,5,4.6
B003OQTPYY,6,4.333333333333333
B003OQTQ0W,6,5
B003OQTXIW,23,4.608695652173913
B003OQV0BK,6,4.333333333333333
B003OUWN8A,9,4.222222222222222
B003OYISW6,6,4.333333333333333
B003OYITB6,7,4
B003OYJ3Q6,12,4
B003OYJ6D6,10,4.8
B003OYJAPU,7,3.857142857142857
B003OYJAUU,25,4.8
B003OYJELU,24,4.625
B003OYJIDY,21,4.666666666666667
B003P0WLXG,31,4.419354838709677
B003P1J9FS,5,4.2
B003P1QDL6,5,4.6
B003P2VHKC,10,3
B003P2VI1K,5,3.4
B003P2VPV8,69,4.101449275362318
B003P2VRR0,21,3.6666666666666665
B003P2VSGA,5,2.6
